buildingID,buildingName,country,locationID,locationName,postalCode,street,longitude,latitude,geoLink,portalLink
JED01,(Jameel Square),SAUDI ARABIA,JED,Jeddah,21444,Altahliah St. P.O. Box 15496,39.153689,21.549437,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=21.549437 39.153689&z=16&iwloc=A,https://go.sap.corp/JED01
RUH02,ITCC RD-01,SAUDI ARABIA,RUH,Riyadh,11435,Al Thuraya,46.636625,24.741513,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=24.741513 46.636625&z=16&iwloc=A,https://go.sap.corp/r62
BTS03,Twin City C,SLOVAKIA,BTS,Bratislava,82109,Mlynske nivy 16,17.123971,48.146549,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=48.146549 17.12397&z=16&iwloc=A,https://go.sap.corp/BTS03
KSC70,Sturova 27/A (Ariba),SLOVAKIA,KSC,Kosice,4001,Sturova 27/A/Tower C,21.250398,48.717218,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=48.717218 21.250398&z=16&iwloc=A,https://go.sap.corp/nxj
LJU01,Rotonda Building,SLOVENIA,LJU,Ljubljana,1000,Dunajska cesta 165,14.512896,46.082611,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=46.082611 14.512896&z=16&iwloc=A,https://go.sap.corp/nxk
CPT01,Century City,SOUTH AFRICA,CPT,Cape Town,7441,"7 Boundary Road, Waterford Precinct",18.520355,-33.889847,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=-33.889847 18.520355&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://870a0fea3ca534d71ea954f1be5b6068
DBN20,Regus Umhlanga,SOUTH AFRICA,DBN,Durban,4301,21 Aurora Drive,31.070497,-29.723208,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=-29.723208 31.070497&z=16&iwloc=A,
JNB01,Building 1 - SAP Office Park 1,SOUTH AFRICA,JNB,Johannesburg,2148,"Woodmead Drive, Woodmead, Sand",28.089483,-26.052292,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=-26.052292 28.089483&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://b8f5d2ba4d20ca888acfdc13d40a63ea
JNB02,Building 2 - SAP Office Park 1,SOUTH AFRICA,JNB,Johannesburg,2148,"Woodmead Drive, Woodmead, Sand",28.088847,-26.05257,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=-26.052570 28.088847&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://b8f5d2ba4d20ca888acfdc13d40a63ea
JNB03,Building 3 - SAP Office Park 1,SOUTH AFRICA,JNB,Johannesburg,2148,"Woodmead Drive, Woodmead, Sand",28.088862,-26.052096,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=-26.052096 28.088862&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://b8f5d2ba4d20ca888acfdc13d40a63ea
JNB04,Building 4 - SAP Office Park 1,SOUTH AFRICA,JNB,Johannesburg,2148,"Woodmead Drive, Woodmead, Sand",28.088889,-26.051326,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=-26.051326 28.088889&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://b8f5d2ba4d20ca888acfdc13d40a63ea
JNB05,Building 5 - SAP Office Park 1,SOUTH AFRICA,JNB,Johannesburg,2148,"Woodmead Drive, Woodmead, Sand",28.089426,-26.051288,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=-26.051288 28.089426&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://b8f5d2ba4d20ca888acfdc13d40a63ea
BCN01,Edificio Torre Diagonal Mar.,SPAIN,BCN,Barcelona,8019,"c/Josep Pla, no 2. Planta 13",2.218133,41.407519,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=41.407519, 2.218133&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://3663148e8a7dd7b15e4277d8ddcc4017
MAD02,Edificio Flex.,SPAIN,MAD,Madrid,28043,"Torrelaguna, 77 Bloque SAP",-3.65652,40.446846,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=40.446846, -3.656520&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://85f6963b241e2f875667b0602771462b
MAD03,Edificio SONAE,SPAIN,MAD,Madrid,28043,"Ramirez Arellano, 21",-3.6559366,40.448416,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=40.448416, -3.6559366&z=16&iwloc=A",
MAD45,"Regus, Paseo de la Castellana 200 (Qualtrics)",SPAIN,MAD,Madrid,28046,Paseo de la Castellana 200,-3.688633,40.462664,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=40.462664, -3.688633&z=16&iwloc=A",
GOT20,Maessans gata 18,SWEDEN,GOT,Gothenburg,40224,Maessans gata 18,11.986685,57.698437,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=57.698437 11.986685&z=16&iwloc=A,
MMX20,Hyllie Stationstorg 31,SWEDEN,MMX,Malmoe,21532,Hyllie Stationstorg 31,12.976422,55.562024,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=55.562024 12.976422&z=16&iwloc=A,
STO02,Sveavägen 44,SWEDEN,STO,Stockholm,11134,Sveavägen 44,18.062488,59.337111,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=59.337111 18.062488&z=16&iwloc=A,https://go.sap.corp/nxl
STO45,United Spaces (Qualtrics),SWEDEN,STO,Stockholm,10123,Klarabergsviadukten 36,18.058137,59.331166,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=59.331166 18.058137&z=16&iwloc=A,
BIE01,Altbau,SWITZERLAND,BIE,Biel,2500,Leugenestrasse 6,7.289226,47.163655,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=47.163655, 7.289226&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://3e5875ed15be7aa736067dc3b2bf1bdd
BIE02,Neubau,SWITZERLAND,BIE,Biel,2500,Leugenestrasse 6a,7.289186,47.163985,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=47.163985, 7.289186&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://3e5875ed15be7aa736067dc3b2bf1bdd
LSN01,SAP World Trade Center,SWITZERLAND,LSN,Lausanne,1018,"Ave. Gratta-Paille 2, 30 Gray",6.617412,46.536792,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=46.536792, 6.617412&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://3c887a6d5a45e2841d60fd089771f186
REG01,SAP Solution Center (SSC),SWITZERLAND,REG,Regensdorf,8105,Althardtstr. 80,8.471577,47.439797,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=47.439797, 8.471577&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://cb479d4baa1eb77f89ac6c241ac66815
TGW01,High-Tech-Center (SAF),SWITZERLAND,TGW,Taegerwilen,8274,Bahnstrasse 2,9.128807,47.659829,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=47.659829, 9.128807&z=16&iwloc=A",https://go.sap.corp/TGW_01
VEV01,Passage de la Chocolaterie 1,SWITZERLAND,VEV,Vevey,1800,Passage de la Chocolaterie 1,6.8433573,46.4657562,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=46.4657562, 6.8433573&z=16&iwloc=A",https://go.sap.corp/ot0
WDS40,(Coresystems),SWITZERLAND,WDS,Windisch,5210,Dorfstrasse 69,8.230425,47.482545,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=47.482545, 8.230425&z=16&iwloc=A",
ANK02,TEPE PRIME,TURKEY,ANK,Ankara,6800,Eskisehir Devlet Yolu No. 9,32.75518,39.909054,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=39.909054 32.755180&z=16&iwloc=A,https://go.sap.corp/ANK02
IST03,Development Center Turkey,TURKEY,IST,Istanbul,34906,Sanayi Mah. Teknopark Bulvari,29.315323,40.919801,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=40.919801 29.315323&z=16&iwloc=A,https://go.sap.corp/nxn
IST04,EMAAR,TURKEY,IST,Istanbul,34700,Uenalan mah. Libadiye cad. no:82 F,29.071972,41.004028,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=41.004028 29.071972&z=16&iwloc=A,https://go.sap.corp/IST04
IZM20,Bayraklı Tower,TURKEY,IZM,Izmir,35030,"Ankara Caddesi No. 81, 14/B",27.187133,38.450685,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=38.450685 27.1871330&z=16&iwloc=A,
IEV02,5 Dilova,UKRAINE,IEV,Kiev,3150,5 Dilova Street,30.51771,50.429037,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=50.429037 30.517710&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://33dac63b490b5c77fb45739384ff8510
AUH22,Tamouh,UNITED ARAB EMIRATES,AUH,Abu Dhabi,,"Reem Island, Marina Square, PO Box 2576",54.395046,24.488144,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=24.488144, 54.395046&z=16&iwloc=A",
DXB06,Butterfly Building B,UNITED ARAB EMIRATES,DXB,Dubai,,"Al Bourooj Street, P.O Box 118353",55.1627767,25.1043051,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=25.1043051, 55.1627767&z=16&iwloc=A",https://go.sap.corp/r5z
BFS02,Concourse 1,UNITED KINGDOM,BFS,Belfast,BT3 9DT,Queen's Road,-5.898563,54.614911,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=54.614911 -5.898563&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://8ad523be2860c98f2c6e9f6c6502a47e
BOH80,Branksome Park House (CallidusCloud),UNITED KINGDOM,BOH,Bournemouth,BH121ED,"Bourne Valley Road, Suite 7",-1.914097,50.730106,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=50.7300106 -1.914097&z=16&iwloc=A,
CRY86,Astral Towers (Concur),UNITED KINGDOM,CRY,Crawley,RH10 9XA,Betts Way - West Sussex,-0.186938,51.135433,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.135433 -0.186938&z=16&iwloc=A,https://go.sap.corp/CRY85
LON01,Feltham - Clockhouse Place,UNITED KINGDOM,LON,London,TW14 8HD,Bedfont Road  - Middlesex,-0.445032,51.449006,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.449006 -0.445032&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://a668ff08871883774ca1cdb6fc1ce33c
LON03,Vanwall Business Park,UNITED KINGDOM,LON,London,SL6 4UB,Vanwall Road,-0.747677,51.511568,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.511568 -0.747677&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://462e1ab01ee0a377c65f6c3e3eefe770
LON30,6 Ramilles St. (Gigya),UNITED KINGDOM,LON,London,W1F 7TY,6 Ramilles St.,-0.1389977,51.5150856,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.5150856 -0.1389977&z=16&iwloc=A,
LON45,"WeWork, Two Southbank Place (Qualtrics)",UNITED KINGDOM,LON,London,SE17NX,Two Southbank Place,-0.114998,51.504034,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.504034 -0.114998&z=16&iwloc=A,
LON51,Equitable House  (Sybase),UNITED KINGDOM,LON,London,EC4R 9AF,47 King William Street,-0.086478,51.510557,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.510557 -0.086478&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://c7f77389af4f93b40d5e914256063aca
LON66,240 Blackfriars Road (Fieldglass),UNITED KINGDOM,LON,London,SE1,240 Blackfriars Road,-0.10432,51.506501,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.506501 -0.104320&z=16&iwloc=A,
LON75,2 Copthall Avenue (Hybris),UNITED KINGDOM,LON,London,EC2R7DA,"2 Copthall Avenue, 5th Floor",-0.087733,51.515807,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.515807 -0.087733&z=16&iwloc=A,https://go.sap.corp/LON75
MAC01,25 King Street,UNITED KINGDOM,MAC,Manchester,WA16 6DW,25 King Street,-2.371544,53.303198,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=53.303198 -2.371544&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://915302ca1432d9ac170614dd41a62b9c
MAC80,Darwin House - Suite E (CallidusCloud),UNITED KINGDOM,MAC,Manchester,WA36GA,Birchwood Park,-2.524172,53.428424,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=53.428424 -2.524172&z=16&iwloc=A,
SIB85,202 Winch Road (Concur),UNITED KINGDOM,SIB,Sittingbourne,ME9 8EF,202 Winch Road,0.72487,51.31365,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.31365 0.72487&z=16&iwloc=A,https://go.sap.corp/SIB85
TAS20,"""Tashkent""",UZBEKISTAN,TAS,Tashkent,100050,Yashnobodskiy District,69.366777,41.32773,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=41.327730 69.366777&z=16&iwloc=A,https://go.sap.corp/TAS20
BER03,Rosenthaler Straße 30,GERMANY,BER,Berlin,10178,Rosenthaler Strasse 30,13.40332,52.525778,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=52.525778 13.40332&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://e2cf50aafe8364e1e814faf4843b3091
BER09,Rosenthaler Straße 31,GERMANY,BER,Berlin,10178,Rosenthaler Straße 31,13.40325,52.52552,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=52.525778 13.40332&z=16&iwloc=A,
BER10,Münzstraße 13-15,GERMANY,BER,Berlin,10178,Münzstraße 13-15,13.4076185,52.5244903,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=52.5244903 13.4076185&z=16&iwloc=A,https://go.sap.corp/n1d
BER11,Rosenthaler Str. 38 (DATA SPACE),GERMANY,BER,Berlin,10178,Rosenthaler Straße 38,13.402572,52.524364,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=52.524364 13.402572&z=16&iwloc=A,https://go.sap.corp/BER11
BON02,Godesberger Allee 171,GERMANY,BON,Bonn,53175,Godesberger Allee 171,7.133588,50.704156,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=50.704156 7.133588&z=16&iwloc=A,
BON03,Zanderstrasse 7,GERMANY,BON,Bonn,53177,Zanderstrasse 7,7.16281,50.67819,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=50.67819 7.16281&z=16&iwloc=A,https://go.sap.corp/bon03
DRE03,Falkenbrunnen,GERMANY,DRE,Dresden,1187,Chemnitzer Straße 48,13.710855,51.033007,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.033007, 13.710855&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://12dd56620eb4be694aca3a86706b6d11
DRE04,Postplatz 1/Wilsdruffer Straße 24,GERMANY,DRE,Dresden,1067,Postplatz 1/Wilsdruffer Straße 24,13.734082,51.051184,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.051184, 13.734082&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://fcae5b3aa49c44b13c86fd582eca3480
DRE05,"Am Postplatz 5,6",GERMANY,DRE,Dresden,1067,"Am Postplatz 5,6/Schweriner Str. 1",13.731306,51.051114,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.051114, 13.731306&z=16&iwloc=A",
DRE06,Strassburger Platz 1,GERMANY,DRE,Dresden,1307,Strassburger Platz 1,13.7568724,51.0463105,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.0463105, 13.7568724&z=16&iwloc=A",https://go.sap.corp/DRE06
DUE04,SAP-Platz 1,GERMANY,DUE,Duesseldorf,40882,SAP Platz 1,6.8669,51.290481,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=51.290481, 6.866900&z=16&iwloc=A",https://go.sap.corp/DUE04
FRA01,Eschborn,GERMANY,FRA,Frankfurt a.M.,65760,Frankfurter Strasse 1,8.5653099,50.1327302,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=50.1327302 8.5653099&z=16&iwloc=A,https://go.sap.corp/u3k
FRE01,Gruendelbachstraße 10,GERMANY,FRE,Freiberg a.N.,71691,Gruendelbachstraße 10,9.179229,48.931889,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=48.931889, 9.179229&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://504615fee8711ee85ef5f9622cbfa8fb
HAM03,Tesdorpfstraße,GERMANY,HAM,Hamburg,20148,Tesdorpfstraße 8,9.991927,53.563312,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=53.563312, 9.991927&z=16&iwloc=A",https://go.sap.corp/HAM03
HAN03,Roderbruchstraße 21,GERMANY,HAN,Hannover,30655,Roderbruchstraße 21,9.803461,52.394693,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=52.394693, 9.803461&z=16&iwloc=A",https://go.sap.corp/nx4
HBG01,Schwarzwaldstraße 99 (Sybase),GERMANY,HBG,Herrenberg,71083,Schwarzwaldstraße 99,8.860302,48.59777,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=48.59777 8.860302&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://b79a16db80bd3c27106e841b54763239
HDL01,Landfriedkomplex Heidelberg,GERMANY,HDL,Heidelberg,69115,Bergheimer Straße 147,8.675853,49.407622,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.407622, 8.675853&z=16&iwloc=A",https://go.sap.corp/HDL01Heidelberg
HDL02,Landfriedkomplex Mittelbau Ost,GERMANY,HDL,Heidelberg,69115,Bergheimer Str. 139-151,8.6753734,49.4073917,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.4073917 8.6753734&z=16&iwloc=A,https://go.sap.corp/o88
KAR01,Vincenz-Prießnitz-Straße 1,GERMANY,KAR,Karlsruhe,76131,Vincenz-Prießnitz-Straße 1,8.424172,49.013032,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.013032, 8.424172&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://225dbbadd4f7005f3702f95aa7705255
MAK01,Dornierstraße 3 (TechniData),GERMANY,MAK,Markdorf,88677,Dornierstraße 3,9.403181,47.714165,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=47.714165 9.403181&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://e16743380675caba9e530fca52b7a779
MAK02,Robert-Bosch-Straße 20 (TechniData),GERMANY,MAK,Markdorf,88677,Robert-Bosch-Straße 20,9.404389,47.710747,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=47.710747, 9.404389&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://68ac76471d60825340f1f34b87730333
MAN02,Hangar,GERMANY,MAN,Mannheim,68163,Seckenheimer Landstraße 170,8.522452,49.476977,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.476977 8.522452&z=16&iwloc=A,
MAN06,"Q7,1",GERMANY,MAN,Mannheim,68161,"Q7,1",8.4718083,49.486451,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.486451 8.4718083&z=16&iwloc=A,
MUE01,Zeppelinstraße 2,GERMANY,MUE,Munich,85399,Zeppelinstraße 2,11.73692,48.331876,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=48.331876, 11.736920&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://78dc5c0cf3d1557bf456c2f49d4cd449
MUE45,20 Oskar-von-Miler Ring (Qualtrics),GERMANY,MUE,Munich,80333,20 Oskar-von-Miler Ring,11.57646,48.144923,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=48.144923, 11.576460&z=16&iwloc=A",
MUE75,Nymphenburger Str. 86 (Hybris),GERMANY,MUE,Munich,80636,Nymphenburger Str. 86,11.547192,48.150839,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=48.150839, 11.547192&z=16&iwloc=A",https://go.sap.corp/nx5
MUE76,Nymphenburger Str. 82 (Hybris),GERMANY,MUE,Munich,80636,Nymphenburger Str. 82,11.547,48.150086,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=48.150086, 11.547000&z=16&iwloc=A",https://go.sap.corp/nx6
POT01,Konrad-Zuse-Ring 10,GERMANY,POT,Potsdam,14469,Konrad-Zuse-Ring 10,13.055314,52.434958,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=52.434958, 13.055314&z=16&iwloc=A",https://go.sap.corp/nx7
POT04,Konrad-Zuse-Ring,GERMANY,POT,Potsdam,14469,Konrad-Zuse-Ring 8,13.055502,52.434329,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=52.434329, 13.055502&z=16&iwloc=A",https://go.sap.corp/nq1
POT05,Konrad-Zuse-Ring,GERMANY,POT,Potsdam,14469,Konrad-Zuse-Ring,13.05533,52.4339,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=52.43390, 13.05533&z=16&iwloc=A",
POT06,Konrad-Zuse-Ring 14,GERMANY,POT,Potsdam,14469,Konrad-Zuse-Ring 14,13.05338,52.43503,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=52.43503, 13.05338&z=16&iwloc=A",
ROT01,LCR,GERMANY,ROT,St. Leon-Rot,68789,Opelstraße 6,8.643009,49.24758,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.247580, 8.643009&z=16&iwloc=A",https://go.sap.corp/nx8
ROT03,SUR,GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee 27,8.639189,49.240866,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.240866, 8.639189&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://9d0b4cdcbab07c70f4b1b1b82b338c82
ROT04,SCR,GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee 29 (Raiffeisenring 45),8.638152,49.242178,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.242178, 8.638152&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://d10b1e9dd5b9a055ebdbe38240d13e79
ROT05,SCR2,GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee 28 (Raiffeisenring 44),8.639672,49.242622,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.242622, 8.639672&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://366c9175fc68928c3c5a7aaac654f79d
ROT06,RZ1,GERMANY,ROT,St. Leon-Rot,68789,SAP Allee 13a,8.642955,49.243314,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.243314, 8.642955&z=16&iwloc=A",
ROT07,BHKW,GERMANY,ROT,St. Leon-Rot,68789,SAP Allee 13,8.643469,49.243548,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.243548, 8.643469&z=16&iwloc=A",
ROT08,Car Park 1,GERMANY,ROT,St. Leon-Rot,68789,SAP Allee (Sachsstraße),8.639986,49.241997,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.241997, 8.639986&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://fe16714f013033a6822663e74859e80d
ROT09,Car Park 2,GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee (Sachsstraße),8.64064,49.242129,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.242129 8.64064&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://fe16714f013033a6822663e74859e80d
ROT10,Car Park 3,GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee (Sachsstraße),8.641219,49.242318,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.242318 8.641219&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://fe16714f013033a6822663e74859e80d
ROT11,Car Park 4,GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee,8.642018,49.242539,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.242539 8.642018&z=16&iwloc=A,https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://19c12bad890029988f92cd82660dfcf9
ROT12,Warehouse (LCR),GERMANY,ROT,St. Leon-Rot,68789,Opelstraße 6a,8.642068,49.247242,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.247242, 8.642068&z=16&iwloc=A",
ROT13,RZ2,GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee 19,8.643655,49.240491,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.240491, 8.643655&z=16&iwloc=A",
ROT14,Control Center,GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee 17,8.643811,49.241212,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.241212, 8.643811&z=16&iwloc=A",https://portal.wdf.sap.corp/irj/portal?NavigationTarget=navurl://03d6d03e4bb00275b99675b423c8927b
ROT15,SAP Allee 15,GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee 15,8.643601,49.241979,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.241979 8.643601&z=16&iwloc=A,https://go.sap.corp/ROT20
ROT16,NEA,GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee 13a,8.643494,49.243015,http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.243015 8.643494&z=16&iwloc=A,
ROT18,Parking,GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee,8.641647,49.240337,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.240337, 8.641647&z=16&iwloc=A",
ROT19,Parking (Service ROT15),GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee,8.642614,49.241928,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.241928, 8.642614&z=16&iwloc=A",
ROT20,Parking 04/05,GERMANY,ROT,St. Leon-Rot,68789,SAP-Allee,8.639602,49.241813,"http://maps.google.de/maps?f=q&source=s_q&hl=de&geocode=&q=49.241813, 8.639602&z=16&iwloc=A",
